ItemID,Category,Vendor,Name,Description,CPU/SoC,RAM_GB,Storage_GB,GPU,Screen_Size_Inch,OS,Price,Rating
MON-076,Monitor,ViewSonic,"ViewSonic 22"" Monitor Model 3678","22"" IPS panel monitor with resolution 3840x2160, 60Hz refresh rate, featuring Blue‑light reduction mode and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,1652.63,4.2
MON-077,Monitor,ViewSonic,"ViewSonic 24"" Monitor Model 9754","24"" IPS panel monitor with resolution 3840x2160, 144Hz refresh rate, featuring HDR10 support and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,1198.62,4.0
MON-078,Monitor,BenQ,"BenQ 34"" Monitor Model 5244","34"" IPS panel monitor with resolution 2560x1440, 60Hz refresh rate, featuring Built‑in speakers and Tilt and swivel support. Ideal for office productivity or multimedia use.",,,,,,,206.78,3.8
MON-079,Monitor,HP,"HP 27"" Monitor Model 5645","27"" Mini‑LED panel monitor with resolution 3840x2160, 75Hz refresh rate, featuring Blue‑light reduction mode and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,1200.33,4.0
MON-080,Monitor,Samsung,"Samsung 22"" Monitor Model 4799","22"" VA panel monitor with resolution 2560x1440, 60Hz refresh rate, featuring USB‑C with power delivery and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,1026.91,4.4
MON-081,Monitor,LG,"LG 29"" Monitor Model 4668","29"" IPS panel monitor with resolution 1920x1080, 60Hz refresh rate, featuring Blue‑light reduction mode and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,626.58,4.2
MON-082,Monitor,ViewSonic,"ViewSonic 25"" Monitor Model 3368","25"" IPS panel monitor with resolution 5120x2160, 120Hz refresh rate, featuring Blue‑light reduction mode and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,337.89,4.6
MON-083,Monitor,ASUS,"ASUS 25"" Monitor Model 7968","25"" Mini‑LED panel monitor with resolution 2560x1440, 75Hz refresh rate, featuring VESA mount compatible and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,434.77,4.7
MON-084,Monitor,ASUS,"ASUS 32"" Monitor Model 3724","32"" OLED panel monitor with resolution 1920x1080, 165Hz refresh rate, featuring Tilt and swivel support and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,1726.97,4.3
MON-085,Monitor,BenQ,"BenQ 32"" Monitor Model 5659","32"" IPS panel monitor with resolution 1920x1080, 75Hz refresh rate, featuring VESA mount compatible and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,295.77,4.0
MON-086,Monitor,Samsung,"Samsung 25"" Monitor Model 8058","25"" IPS panel monitor with resolution 1920x1080, 120Hz refresh rate, featuring USB‑C with power delivery and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,567.16,4.5
MON-087,Monitor,Acer,"Acer 32"" Monitor Model 9871","32"" Mini‑LED panel monitor with resolution 3840x2160, 60Hz refresh rate, featuring VESA mount compatible and Tilt and swivel support. Ideal for office productivity or multimedia use.",,,,,,,1623.79,4.2
MON-088,Monitor,Dell,"Dell 29"" Monitor Model 2446","29"" Mini‑LED panel monitor with resolution 3840x2160, 165Hz refresh rate, featuring Blue‑light reduction mode and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,939.15,3.9
MON-089,Monitor,ViewSonic,"ViewSonic 22"" Monitor Model 6153","22"" OLED panel monitor with resolution 1920x1080, 60Hz refresh rate, featuring Built‑in speakers and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1478.72,4.8
MON-090,Monitor,Samsung,"Samsung 22"" Monitor Model 5467","22"" Mini‑LED panel monitor with resolution 3840x2160, 75Hz refresh rate, featuring HDR10 support and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,434.66,4.4
MON-091,Monitor,HP,"HP 38"" Monitor Model 8876","38"" VA panel monitor with resolution 3440x1440, 75Hz refresh rate, featuring VESA mount compatible and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,1477.88,4.6
MON-092,Monitor,ASUS,"ASUS 25"" Monitor Model 1329","25"" IPS panel monitor with resolution 1920x1080, 60Hz refresh rate, featuring USB‑C with power delivery and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,1086.07,4.7
MON-093,Monitor,BenQ,"BenQ 24"" Monitor Model 3446","24"" OLED panel monitor with resolution 3840x2160, 75Hz refresh rate, featuring Blue‑light reduction mode and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,269.66,4.2
MON-094,Monitor,ViewSonic,"ViewSonic 38"" Monitor Model 5453","38"" IPS panel monitor with resolution 5120x2160, 144Hz refresh rate, featuring Tilt and swivel support and USB‑C with power delivery. Ideal for office productivity or multimedia use.",,,,,,,1292.8,4.4
MON-095,Monitor,ASUS,"ASUS 29"" Monitor Model 4553","29"" Mini‑LED panel monitor with resolution 3840x2160, 60Hz refresh rate, featuring Tilt and swivel support and Blue‑light reduction mode. Ideal for office productivity or multimedia use.",,,,,,,1855.17,4.1
MON-096,Monitor,BenQ,"BenQ 38"" Monitor Model 5955","38"" OLED panel monitor with resolution 5120x2160, 120Hz refresh rate, featuring VESA mount compatible and Built‑in speakers. Ideal for office productivity or multimedia use.",,,,,,,471.4,3.9
MON-097,Monitor,Lenovo,"Lenovo 27"" Monitor Model 9046","27"" TN panel monitor with resolution 1920x1080, 144Hz refresh rate, featuring Built‑in speakers and VESA mount compatible. Ideal for office productivity or multimedia use.",,,,,,,1777.86,4.2
MON-098,Monitor,Acer,"Acer 27"" Monitor Model 7409","27"" OLED panel monitor with resolution 3440x1440, 165Hz refresh rate, featuring HDR10 support and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,604.41,4.6
MON-099,Monitor,LG,"LG 22"" Monitor Model 5287","22"" OLED panel monitor with resolution 3440x1440, 120Hz refresh rate, featuring Tilt and swivel support and Height adjustable stand. Ideal for office productivity or multimedia use.",,,,,,,502.53,4.3
MON-100,Monitor,Samsung,"Samsung 34"" Monitor Model 9321","34"" IPS panel monitor with resolution 5120x2160, 165Hz refresh rate, featuring Height adjustable stand and HDR10 support. Ideal for office productivity or multimedia use.",,,,,,,728.35,4.2
ACC-001,Docking Station,Dell,Dell Docking Station Model 885,Docking Station featuring Dual 4K output and SD card reader. Designed for modern office use.,,,,,,,223.37,4.7
ACC-002,Webcam,AverMedia,AverMedia Webcam Model 800,Webcam featuring Auto‑focus and Dual microphones. Designed for modern office use.,,,,,,,255.87,4.1
ACC-003,Webcam,Logitech,Logitech Webcam Model 859,Webcam featuring Auto‑focus and 4K UHD. Designed for modern office use.,,,,,,,111.62,4.4
ACC-004,Headset,Jabra,Jabra Headset Model 619,Headset featuring Over‑ear design and Wireless. Designed for modern office use.,,,,,,,260.9,4.6
ACC-005,Keyboard,Razer,Razer Keyboard Model 792,Keyboard featuring Wireless Bluetooth and Low‑profile keys. Designed for modern office use.,,,,,,,93.82,4.2
ACC-006,Headset,Microsoft,Microsoft Headset Model 337,Headset featuring USB‑C charging and Noise‑canceling mic. Designed for modern office use.,,,,,,,231.4,4.2
ACC-007,Webcam,AverMedia,AverMedia Webcam Model 990,Webcam featuring Auto‑focus and Low‑light correction. Designed for modern office use.,,,,,,,221.39,3.9
ACC-008,Mouse,HP,HP Mouse Model 195,Mouse featuring Silent clicks and Wireless. Designed for modern office use.,,,,,,,45.78,4.3
ACC-009,Mouse,Logitech,Logitech Mouse Model 291,Mouse featuring Silent clicks and RGB lighting. Designed for modern office use.,,,,,,,192.73,4.1
ACC-010,Webcam,Logitech,Logitech Webcam Model 944,Webcam featuring 1080p and Low‑light correction. Designed for modern office use.,,,,,,,283.55,4.4
ACC-011,Headset,HyperX,HyperX Headset Model 690,Headset featuring USB‑C charging and Wireless. Designed for modern office use.,,,,,,,140.1,4.4
ACC-012,Laptop Bag,Dell,Dell Laptop Bag Model 950,Laptop Bag featuring USB passthrough and Water‑resistant. Designed for modern office use.,,,,,,,84.1,4.7
ACC-013,Webcam,AverMedia,AverMedia Webcam Model 634,Webcam featuring 1080p and Low‑light correction. Designed for modern office use.,,,,,,,30.11,4.3
ACC-014,Keyboard,Dell,Dell Keyboard Model 136,Keyboard featuring RGB backlight and Wireless Bluetooth. Designed for modern office use.,,,,,,,163.87,4.1
ACC-015,Webcam,Razer,Razer Webcam Model 507,Webcam featuring Auto‑focus and 1080p. Designed for modern office use.,,,,,,,40.89,4.2
ACC-016,Laptop Bag,Lenovo,Lenovo Laptop Bag Model 821,Laptop Bag featuring Anti‑theft design and Water‑resistant. Designed for modern office use.,,,,,,,97.9,4.6
ACC-017,Keyboard,Microsoft,Microsoft Keyboard Model 323,Keyboard featuring RGB backlight and Wireless Bluetooth. Designed for modern office use.,,,,,,,106.19,4.3
ACC-018,Keyboard,Keychron,Keychron Keyboard Model 962,Keyboard featuring Mechanical switches and RGB backlight. Designed for modern office use.,,,,,,,237.54,4.6
ACC-019,Webcam,Microsoft,Microsoft Webcam Model 592,Webcam featuring Low‑light correction and Auto‑focus. Designed for modern office use.,,,,,,,146.02,4.2
ACC-020,Headset,Jabra,Jabra Headset Model 592,Headset featuring USB‑C charging and Bluetooth 5.2. Designed for modern office use.,,,,,,,136.89,4.4
ACC-021,Docking Station,Belkin,Belkin Docking Station Model 594,Docking Station featuring Gigabit Ethernet and SD card reader. Designed for modern office use.,,,,,,,299.05,4.2
ACC-022,Laptop Bag,Case Logic,Case Logic Laptop Bag Model 626,Laptop Bag featuring Expandable storage and Padded laptop compartment. Designed for modern office use.,,,,,,,33.88,4.4
ACC-023,Mouse,Microsoft,Microsoft Mouse Model 991,Mouse featuring RGB lighting and Ergonomic design. Designed for modern office use.,,,,,,,143.55,4.0
ACC-024,Docking Station,Belkin,Belkin Docking Station Model 988,Docking Station featuring USB‑C PD and Dual 4K output. Designed for modern office use.,,,,,,,228.38,3.9
ACC-025,Laptop Bag,Samsonite,Samsonite Laptop Bag Model 674,Laptop Bag featuring Padded laptop compartment and Expandable storage. Designed for modern office use.,,,,,,,82.09,4.4
ACC-026,Mouse,Razer,Razer Mouse Model 505,Mouse featuring Adjustable DPI and Wireless. Designed for modern office use.,,,,,,,81.5,4.6
ACC-027,Webcam,Microsoft,Microsoft Webcam Model 281,Webcam featuring Low‑light correction and 1080p. Designed for modern office use.,,,,,,,210.15,4.0
ACC-028,Webcam,Logitech,Logitech Webcam Model 358,Webcam featuring Auto‑focus and Dual microphones. Designed for modern office use.,,,,,,,210.34,4.3
ACC-029,Laptop Bag,Dell,Dell Laptop Bag Model 439,Laptop Bag featuring Water‑resistant and Expandable storage. Designed for modern office use.,,,,,,,226.11,4.4
ACC-030,Headset,Jabra,Jabra Headset Model 470,Headset featuring Over‑ear design and Bluetooth 5.2. Designed for modern office use.,,,,,,,244.52,4.6
ACC-031,Mouse,Razer,Razer Mouse Model 885,Mouse featuring Adjustable DPI and Wireless. Designed for modern office use.,,,,,,,286.04,4.8
ACC-032,Mouse,Microsoft,Microsoft Mouse Model 388,Mouse featuring Wireless and Adjustable DPI. Designed for modern office use.,,,,,,,230.2,4.3
ACC-033,Keyboard,Logitech,Logitech Keyboard Model 310,Keyboard featuring Mechanical switches and Low‑profile keys. Designed for modern office use.,,,,,,,266.03,4.2
ACC-034,Keyboard,Logitech,Logitech Keyboard Model 231,Keyboard featuring RGB backlight and Low‑profile keys. Designed for modern office use.,,,,,,,297.29,4.5
ACC-035,Headset,Microsoft,Microsoft Headset Model 421,Headset featuring USB‑C charging and Wireless. Designed for modern office use.,,,,,,,144.42,4.2
ACC-036,Mouse,Corsair,Corsair Mouse Model 114,Mouse featuring RGB lighting and Wireless. Designed for modern office use.,,,,,,,59.33,4.3
ACC-037,Webcam,Elgato,Elgato Webcam Model 674,Webcam featuring 1080p and Auto‑focus. Designed for modern office use.,,,,,,,82.53,4.1
ACC-038,Mouse,SteelSeries,SteelSeries Mouse Model 542,Mouse featuring Adjustable DPI and Ergonomic design. Designed for modern office use.,,,,,,,260.87,4.5
ACC-039,Docking Station,CalDigit,CalDigit Docking Station Model 381,Docking Station featuring Dual 4K output and SD card reader. Designed for modern office use.,,,,,,,86.5,4.5
ACC-040,Headset,Jabra,Jabra Headset Model 607,Headset featuring Wireless and Noise‑canceling mic. Designed for modern office use.,,,,,,,42.55,4.1
ACC-041,Webcam,Logitech,Logitech Webcam Model 858,Webcam featuring Dual microphones and 4K UHD. Designed for modern office use.,,,,,,,164.69,4.5
ACC-042,Laptop Bag,Targus,Targus Laptop Bag Model 221,Laptop Bag featuring Padded laptop compartment and Expandable storage. Designed for modern office use.,,,,,,,89.4,4.2
ACC-043,Docking Station,Lenovo,Lenovo Docking Station Model 326,Docking Station featuring Multiple USB ports and Gigabit Ethernet. Designed for modern office use.,,,,,,,244.28,3.9
ACC-044,Laptop Bag,Dell,Dell Laptop Bag Model 343,Laptop Bag featuring Expandable storage and Padded laptop compartment. Designed for modern office use.,,,,,,,174.33,4.6
ACC-045,Docking Station,Anker,Anker Docking Station Model 486,Docking Station featuring Multiple USB ports and USB‑C PD. Designed for modern office use.,,,,,,,249.56,4.0
ACC-046,Headset,Plantronics,Plantronics Headset Model 261,Headset featuring Wireless and USB‑C charging. Designed for modern office use.,,,,,,,218.75,4.3
ACC-047,Laptop Bag,Lenovo,Lenovo Laptop Bag Model 211,Laptop Bag featuring USB passthrough and Anti‑theft design. Designed for modern office use.,,,,,,,288.62,4.4
ACC-048,Headset,Sony,Sony Headset Model 599,Headset featuring Noise‑canceling mic and Over‑ear design. Designed for modern office use.,,,,,,,113.34,4.1
ACC-049,Headset,Microsoft,Microsoft Headset Model 583,Headset featuring Over‑ear design and Noise‑canceling mic. Designed for modern office use.,,,,,,,141.02,4.1
ACC-050,Mouse,Corsair,Corsair Mouse Model 286,Mouse featuring Wireless and RGB lighting. Designed for modern office use.,,,,,,,195.01,4.1
ACC-051,Docking Station,Dell,Dell Docking Station Model 511,Docking Station featuring Dual 4K output and Multiple USB ports. Designed for modern office use.,,,,,,,199.42,4.8
ACC-052,Laptop Bag,Case Logic,Case Logic Laptop Bag Model 206,Laptop Bag featuring Padded laptop compartment and Expandable storage. Designed for modern office use.,,,,,,,271.12,4.4
ACC-053,Keyboard,Razer,Razer Keyboard Model 611,Keyboard featuring Wireless Bluetooth and Mechanical switches. Designed for modern office use.,,,,,,,189.38,4.0
ACC-054,Mouse,Logitech,Logitech Mouse Model 601,Mouse featuring RGB lighting and Ergonomic design. Designed for modern office use.,,,,,,,91.16,4.7
ACC-055,Keyboard,Razer,Razer Keyboard Model 965,Keyboard featuring Wireless Bluetooth and RGB backlight. Designed for modern office use.,,,,,,,166.78,4.5
ACC-056,Headset,Microsoft,Microsoft Headset Model 569,Headset featuring Wireless and USB‑C charging. Designed for modern office use.,,,,,,,81.43,4.1
ACC-057,Headset,HyperX,HyperX Headset Model 886,Headset featuring Wireless and USB‑C charging. Designed for modern office use.,,,,,,,188.69,4.8
ACC-058,Mouse,HP,HP Mouse Model 996,Mouse featuring Ergonomic design and RGB lighting. Designed for modern office use.,,,,,,,21.69,4.0
ACC-059,Webcam,Elgato,Elgato Webcam Model 899,Webcam featuring Low‑light correction and 4K UHD. Designed for modern office use.,,,,,,,244.33,4.4
ACC-060,Docking Station,HP,HP Docking Station Model 772,Docking Station featuring Multiple USB ports and USB‑C PD. Designed for modern office use.,,,,,,,22.13,4.8
ACC-061,Laptop Bag,Lenovo,Lenovo Laptop Bag Model 321,Laptop Bag featuring Water‑resistant and Expandable storage. Designed for modern office use.,,,,,,,267.74,4.8
ACC-062,Docking Station,Dell,Dell Docking Station Model 204,Docking Station featuring USB‑C PD and Gigabit Ethernet. Designed for modern office use.,,,,,,,215.44,4.5
ACC-063,Keyboard,HP,HP Keyboard Model 112,Keyboard featuring Hot‑swappable keys and Mechanical switches. Designed for modern office use.,,,,,,,264.38,4.0
ACC-064,Mouse,Razer,Razer Mouse Model 854,Mouse featuring Adjustable DPI and Silent clicks. Designed for modern office use.,,,,,,,170.7,4.2
ACC-065,Mouse,SteelSeries,SteelSeries Mouse Model 917,Mouse featuring RGB lighting and Silent clicks. Designed for modern office use.,,,,,,,138.03,4.3
ACC-066,Headset,HyperX,HyperX Headset Model 291,Headset featuring Wireless and Bluetooth 5.2. Designed for modern office use.,,,,,,,262.6,4.1
ACC-067,Keyboard,Microsoft,Microsoft Keyboard Model 227,Keyboard featuring Mechanical switches and RGB backlight. Designed for modern office use.,,,,,,,259.55,4.3
ACC-068,Keyboard,HP,HP Keyboard Model 310,Keyboard featuring Low‑profile keys and Hot‑swappable keys. Designed for modern office use.,,,,,,,67.94,4.5
ACC-069,Headset,Microsoft,Microsoft Headset Model 420,Headset featuring USB‑C charging and Noise‑canceling mic. Designed for modern office use.,,,,,,,263.44,4.4
ACC-070,Laptop Bag,SwissGear,SwissGear Laptop Bag Model 998,Laptop Bag featuring Padded laptop compartment and USB passthrough. Designed for modern office use.,,,,,,,69.08,4.3
ACC-071,Mouse,Logitech,Logitech Mouse Model 991,Mouse featuring Silent clicks and Adjustable DPI. Designed for modern office use.,,,,,,,248.84,3.8
ACC-072,Laptop Bag,SwissGear,SwissGear Laptop Bag Model 558,Laptop Bag featuring USB passthrough and Anti‑theft design. Designed for modern office use.,,,,,,,98.66,4.1
ACC-073,Laptop Bag,Lenovo,Lenovo Laptop Bag Model 471,Laptop Bag featuring Water‑resistant and Anti‑theft design. Designed for modern office use.,,,,,,,68.97,4.6
ACC-074,Mouse,Logitech,Logitech Mouse Model 558,Mouse featuring Ergonomic design and Wireless. Designed for modern office use.,,,,,,,34.82,4.1
ACC-075,Docking Station,Belkin,Belkin Docking Station Model 264,Docking Station featuring Dual 4K output and USB‑C PD. Designed for modern office use.,,,,,,,119.49,4.4
ACC-076,Docking Station,Dell,Dell Docking Station Model 664,Docking Station featuring SD card reader and Multiple USB ports. Designed for modern office use.,,,,,,,49.35,3.8
ACC-077,Docking Station,Belkin,Belkin Docking Station Model 513,Docking Station featuring USB‑C PD and SD card reader. Designed for modern office use.,,,,,,,152.53,4.2
ACC-078,Docking Station,CalDigit,CalDigit Docking Station Model 430,Docking Station featuring Dual 4K output and Gigabit Ethernet. Designed for modern office use.,,,,,,,177.94,3.9
ACC-079,Laptop Bag,Lenovo,Lenovo Laptop Bag Model 349,Laptop Bag featuring Padded laptop compartment and Expandable storage. Designed for modern office use.,,,,,,,51.13,4.0
ACC-080,Laptop Bag,Dell,Dell Laptop Bag Model 145,Laptop Bag featuring Expandable storage and Anti‑theft design. Designed for modern office use.,,,,,,,210.34,3.8
ACC-081,Mouse,Corsair,Corsair Mouse Model 139,Mouse featuring RGB lighting and Wireless. Designed for modern office use.,,,,,,,64.14,4.5
ACC-082,Webcam,AverMedia,AverMedia Webcam Model 451,Webcam featuring Auto‑focus and Low‑light correction. Designed for modern office use.,,,,,,,225.49,4.0
ACC-083,Docking Station,HP,HP Docking Station Model 800,Docking Station featuring Dual 4K output and Multiple USB ports. Designed for modern office use.,,,,,,,231.86,4.0
ACC-084,Webcam,Elgato,Elgato Webcam Model 652,Webcam featuring 1080p and Low‑light correction. Designed for modern office use.,,,,,,,279.75,3.9
ACC-085,Laptop Bag,Lenovo,Lenovo Laptop Bag Model 899,Laptop Bag featuring Padded laptop compartment and Water‑resistant. Designed for modern office use.,,,,,,,223.05,4.3
ACC-086,Keyboard,Razer,Razer Keyboard Model 435,Keyboard featuring RGB backlight and Wireless Bluetooth. Designed for modern office use.,,,,,,,49.54,4.5
ACC-087,Laptop Bag,SwissGear,SwissGear Laptop Bag Model 656,Laptop Bag featuring Padded laptop compartment and Anti‑theft design. Designed for modern office use.,,,,,,,50.87,3.8
ACC-088,Headset,HyperX,HyperX Headset Model 448,Headset featuring USB‑C charging and Wireless. Designed for modern office use.,,,,,,,235.94,4.3
ACC-089,Docking Station,Lenovo,Lenovo Docking Station Model 623,Docking Station featuring Gigabit Ethernet and Multiple USB ports. Designed for modern office use.,,,,,,,203.61,4.6
ACC-090,Webcam,AverMedia,AverMedia Webcam Model 751,Webcam featuring 1080p and Low‑light correction. Designed for modern office use.,,,,,,,240.32,4.0
ACC-091,Keyboard,Logitech,Logitech Keyboard Model 724,Keyboard featuring Wireless Bluetooth and RGB backlight. Designed for modern office use.,,,,,,,107.89,4.6
ACC-092,Webcam,Elgato,Elgato Webcam Model 310,Webcam featuring Low‑light correction and Auto‑focus. Designed for modern office use.,,,,,,,130.12,4.3
ACC-093,Laptop Bag,Targus,Targus Laptop Bag Model 462,Laptop Bag featuring Anti‑theft design and Padded laptop compartment. Designed for modern office use.,,,,,,,244.17,4.2
ACC-094,Headset,Jabra,Jabra Headset Model 478,Headset featuring USB‑C charging and Bluetooth 5.2. Designed for modern office use.,,,,,,,268.16,4.0
ACC-095,Headset,Jabra,Jabra Headset Model 844,Headset featuring USB‑C charging and Over‑ear design. Designed for modern office use.,,,,,,,149.43,4.4
ACC-096,Docking Station,Dell,Dell Docking Station Model 993,Docking Station featuring Multiple USB ports and Dual 4K output. Designed for modern office use.,,,,,,,171.88,4.2
ACC-097,Webcam,Logitech,Logitech Webcam Model 403,Webcam featuring 1080p and Low‑light correction. Designed for modern office use.,,,,,,,237.76,4.6
ACC-098,Keyboard,Microsoft,Microsoft Keyboard Model 196,Keyboard featuring Wireless Bluetooth and Hot‑swappable keys. Designed for modern office use.,,,,,,,48.78,4.6
ACC-099,Laptop Bag,SwissGear,SwissGear Laptop Bag Model 494,Laptop Bag featuring Expandable storage and USB passthrough. Designed for modern office use.,,,,,,,277.51,4.6
ACC-100,Headset,Plantronics,Plantronics Headset Model 510,Headset featuring Wireless and Over‑ear design. Designed for modern office use.,,,,,,,154.68,3.9
